"SourceFile","identifiant","type_formation","filiere","date_diplome","emploi_formation","satisfaction_formation","alternance","recommandation_polytech","ig_avantage_double_competence","remuneration_annuelle_brute","prime","remuneration_prime"
"6","1789142520005530","Sous contrat de professionalisation","Sciences et Technologies de l'Eau (STE)",2022,"oui",3,"","Oui","",20004,"Oui",21672
"6","1783100972244930","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2022,"oui",4,"","Oui","",38700,"Non",38700
"6","1775491351935640","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2022,"oui",5,"","Oui","",28800,"Oui",28800
"6","1789136832154800","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2022,"oui",3,"","Oui","OUI",45000,"Non",45000
"6","1867772735025030","Formation initiale (hors apprentissage)","Matériaux (MAT)",2022,"oui",4,"","Oui","",34000,"Oui",34000
"6","1799331614005970","Formation initiale (hors apprentissage)","Matériaux (MAT)",2022,"oui",4,"","Oui","",40000,"Oui",40000
"6","1789312772219290","Formation initiale (hors apprentissage)","Matériaux (MAT)",2022,"oui",4,"","Oui","",36000,"Oui",36000
"6","1775413939414380","Formation initiale (hors apprentissage)","Matériaux (MAT)",2022,"oui",5,"","Oui","",33500,"Oui",35000
"6","1775263748033210","Formation initiale (hors apprentissage)","Matériaux (MAT)",2020,"non",4,"","Oui","",30000,"Non",30000
"6","1789468078182010","Formation initiale (hors apprentissage)","Matériaux (MAT)",2022,"oui",4,"","Oui","",41420,"Non",41420
"6","1903132421129570","Sous contrat de professionalisation","Matériaux (MAT)",2022,"",5,"non","Oui","",NA,"",NA
"6","1767198402827670","Formation initiale (hors apprentissage)","Matériaux (MAT)",2021,"non",5,"","","",39000,"Oui",42000
"6","1783101110706140","Formation initiale (hors apprentissage)","Matériaux (MAT)",2022,"non",4,"","Oui","",33000,"Non",33000
"6","1876106370082770","Formation initiale (hors apprentissage)","Matériaux (MAT)",2022,"non",4,"","Oui","",38000,"Oui",45000
"6","1789086727323480","Formation initiale (hors apprentissage)","Matériaux (MAT)",2021,"non",5,"","Oui","",36100,"Non",36100
"6","1783551671530150","Formation initiale (hors apprentissage)","Matériaux (MAT)",2020,"",4,"","Oui","",NA,"",NA
"6","1867472484797130","Formation initiale (hors apprentissage)","Matériaux (MAT)",2020,"",4,"","Oui","",NA,"",NA
"6","1776106802142700","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2021,"oui",3,"","Oui","OUI",35000,"Oui",39805
"6","1789139009510230","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020,"oui",4,"","","",55000,"Non",55000
"6","1888410724575580","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2021,"oui",4,"","Oui","OUI",30000,"Oui",34000
"6","1889082945344380","Sous contrat de professionalisation","Sciences et Technologies de l'Eau (STE)",2022,"non",2,"","Oui","",66000,"Oui",71500
"6","1767557467631440","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2022,"oui",3,"","Oui","OUI",35000,"Non",35000
"6","1794332318260460","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2021,"oui",5,"","Oui","OUI",35000,"Non",35000
"6","1775273798866860","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2022,"oui",4,"","Oui","OUI",44000,"Oui",53000
"6","1794332474593860","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2022,"",4,"Oui","Oui","OUI",NA,"",NA
"6","1889471542205030","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020,"oui",5,"","Oui","OUI",40000,"Oui",43000
"6","1793741148013300","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020,"oui",4,"","Oui","OUI",38000,"Non",38000
"6","1788922307855410","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2021,"oui",4,"","Oui","OUI",40800,"Non",40800
"6","1783739765177910","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2021,"",4,"","Oui","OUI",NA,"",NA
"6","1782333585791780","Sous contrat d'apprentissage","Informatique et Gestion (IG)",2021,"oui",3,"","Oui","NON",14400,"Oui",15600
"6","1888691977257630","Sous contrat de professionalisation","Informatique et Gestion (IG)",2022,"oui",4,"","Oui","NON",55000,"Oui",58000
"6","1789357080748740","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2021,"oui",4,"","Oui","OUI",44000,"Oui",52000
"6","1793784666716030","Sous contrat de professionalisation","Sciences et Technologies de l'Eau (STE)",2022,"oui",4,"","Oui","",29000,"Oui",31700
"6","1782921357689910","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020,"oui",5,"","Oui","NON",43000,"Oui",48000
"6","1794332465622220","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2020,"oui",4,"","Oui","",37200,"Non",37200
"6","1766818808739340","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2022,"oui",4,"","Oui","NON",50000,"Non",50000
"6","1798760222793900","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2022,"oui",4,"","Oui","OUI",33800,"Oui",33800
"6","1768367528936830","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2022,"oui",5,"","Oui","OUI",43000,"Non",43000
"6","1788417075285130","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2022,"oui",4,"","Oui","OUI",50000,"Non",50000
"6","1789420511418330","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2022,"oui",5,"","Oui","NON",37000,"Non",37000
"6","1783049799429120","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2020,"oui",4,"","Oui","",34800,"Oui",39200
"6","1776102500195080","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2022,"oui",4,"","Oui","",37500,"Non",37500
"6","1888692297779480","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2021,"oui",2,"","Oui","",37000,"Non",37000
"6","1783429202826460","Sous contrat de professionalisation","Sciences et Technologies de l'Eau (STE)",2020,"oui",4,"","Oui","",38000,"Oui",40300
"6","1788753722783190","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2022,"oui",3,"","Oui","",38000,"Oui",40000
"6","1776106868424380","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2021,"non",3,"","Oui","",22000,"Non",22000
"6","1794332515170520","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2021,"",4,"","Oui","",35000,"Oui",38000
"6","1775411635285140","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2020,"",5,"non","Oui","",NA,"",NA
"6","1767827955884560","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2020,"",4,"","Oui","",NA,"",NA
"6","1783297987186680","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2022,"",4,"","Oui","",NA,"",NA
"6","1907101681822410","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020,"oui",4,"","Oui","OUI",55000,"Oui",60000
"6","1789357128908910","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2020,"oui",5,"","Oui","",40000,"Oui",41000
"6","1775643742622870","Sous contrat de professionalisation","Matériaux (MAT)",2020,"non",5,"","","",NA,"",NA
"6","1783679224142860","Formation initiale (hors apprentissage)","Matériaux (MAT)",2020,"",4,"","Oui","",NA,"",NA
"6","1768549795307160","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2022,"non",4,"","Oui","",34750,"Oui",37475
"6","1876091333922620","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2022,"oui",4,"","Oui","",26000,"Oui",26000
"6","1782784577032890","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2022,"oui",5,"","Oui","",41000,"Oui",42500
"6","1776166979781670","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2020,"oui",4,"","Oui","",78000,"Non",78000
"6","1793840354015260","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2020,"oui",4,"","Oui","",33000,"Oui",36000
"6","1783298115457020","Formation initiale (hors apprentissage)","Matériaux (MAT)",2021,"non",4,"","","",38000,"Oui",42000
"6","1789034151751700","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2022,"oui",5,"","Oui","",36000,"Non",36000
"6","1776106641864830","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2020,"oui",4,"","Oui","",34000,"Oui",35000
"6","1783429017761230","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2022,"",5,"","Oui","",NA,"",NA
"6","1794775548397760","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2021,"oui",3,"","Oui","",NA,"Oui",NA
"6","1793834940535750","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2021,"oui",5,"","Oui","",29000,"Non",29000
"6","1775272871064080","Sous contrat de professionalisation","Informatique et Gestion (IG)",2022,"oui",4,"","Oui","OUI",59000,"Oui",72000
"6","1782655269658660","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2022,"oui",4,"","Oui","",27000,"Non",27000
"6","1799416609897030","Formation initiale (hors apprentissage)","Matériaux (MAT)",2022,"",NA,"","","",37500,"Oui",40000
"6","1788516656192290","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2020,"oui",5,"","Oui","",37100,"Oui",40000
"6","1783551790135920","Sous contrat de professionalisation","Informatique et Gestion (IG)",2020,"oui",4,"","Oui","OUI",52000,"Non",52000
"6","1776106946044280","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2022,"oui",5,"","Oui","NON",66858,"Oui",68796
"6","1782592876897250","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2022,"oui",5,"","Oui","OUI",35000,"Oui",38500
"6","1888522643587690","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2021,"oui",3,"","Oui","",31000,"Oui",36000
"6","1776695363650310","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2022,"",4,"Oui","Oui","",NA,"",NA
"6","1876330727903050","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2021,"oui",4,"","Oui","",37000,"Non",37000
"6","1798487221646170","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2020,"oui",1,"","Oui","",38000,"Non",38000
"6","1883036901428170","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2022,"oui",4,"","Oui","",28000,"Non",28000
"6","1782328943040360","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2020,"",4,"","Oui","",NA,"",NA
"6","1857534014208740","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2020,"oui",4,"","Oui","",36000,"Oui",39000
"6","1768549872300660","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2022,"oui",4,"","Oui","",39000,"Oui",46000
"6","1798487177185630","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2022,"oui",4,"","Oui","",54000,"Oui",54000
"6","1789139065168940","Sous contrat de professionalisation","Microélectronique Et Automatique (MEA)",2021,"",4,"","Oui","",NA,"",NA
"6","1888409895389830","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2021,"oui",3,"","Oui","",NA,"Non",NA
"6","1757617753913660","Sous contrat de professionalisation","Informatique et Gestion (IG)",2022,"oui",5,"","Oui","OUI",31200,"Non",31200
"6","1767473237269350","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2021,"oui",4,"","Oui","",NA,"Oui",NA
"6","1782592418482250","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2020,"oui",3,"","Oui","",36000,"Non",36000
"6","1876551296220380","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2020,"oui",5,"","Oui","",39200,"Oui",41000
"6","1775947055237320","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2021,"",5,"","Oui","",NA,"",NA
"6","1783101099779430","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2022,"oui",4,"","Oui","",36500,"Non",36500
"6","1775570466040350","Formation initiale (hors apprentissage)","Matériaux (MAT)",2021,"oui",NA,"","Oui","",35400,"Oui",41000
"6","1789357184454100","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2020,"non",5,"","Oui","",31000,"Oui",31000
"6","1776166911374250","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2022,"",4,"Oui","Oui","",NA,"",NA
"6","1776167133160430","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2022,"non",4,"","Oui","",NA,"Non",NA
"6","1788410609982070","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2021,"oui",5,"","Oui","",34000,"Oui",37000
"6","1798761075835810","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2021,"non",4,"","Oui","",35400,"Oui",42000
"6","1768183406796480","Sous contrat de professionalisation","Mécanique et Interactions (MI)",2022,"non",4,"","Oui","",36000,"Oui",38000
"6","1789751535733900","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2020,"",4,"","Oui","",NA,"",NA
"6","1775640549596370","Sous contrat de professionalisation","Matériaux (MAT)",2021,"oui",4,"","Oui","",43000,"Oui",52000
"6","1794579190451830","Formation initiale (hors apprentissage)","Matériaux (MAT)",2022,"oui",4,"","Oui","",33600,"Non",33600
"6","1876091309975850","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2022,"",4,"non","Oui","NON",NA,"",NA
"6","1783049615896570","Sous contrat de professionalisation","Matériaux (MAT)",2021,"oui",4,"","Oui","",33000,"Oui",33500
"6","1776166836913320","Sous contrat de professionalisation","Matériaux (MAT)",2022,"",4,"Oui","Oui","",NA,"",NA
"6","1798527231366880","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2021,"non",3,"","Oui","",42500,"Oui",50000
"6","1888742096649890","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2022,"",4,"","Oui","",NA,"",NA
"6","1868316549230050","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2022,"",5,"","Oui","",NA,"",NA
"6","1783483805311170","Formation initiale (hors apprentissage)","Matériaux (MAT)",2021,"non",4,"","Oui","",NA,"Oui",NA
"6","1976052134751140","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2020,"oui",5,"","Oui","",60000,"Oui",65000
"6","1789638170068160","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020,"oui",5,"","Oui","OUI",37500,"Oui",37500
"6","1788742306650610","Formation initiale (hors apprentissage)","Matériaux (MAT)",2022,"",NA,"","","",NA,"",NA
"6","1767827855676410","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2022,"oui",5,"","","",40000,"Oui",42000
"6","1793840397556590","Formation initiale (hors apprentissage)","Matériaux (MAT)",2022,"oui",5,"","Oui","",33000,"Oui",37000
"6","1783165012690460","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2020,"",5,"","Oui","",NA,"",NA
"6","1857533978883780","Formation initiale (hors apprentissage)","Matériaux (MAT)",2022,"",4,"Oui","Oui","",NA,"",NA
"6","1789078960272400","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020,"oui",4,"","Oui","OUI",35000,"Oui",35000
"6","1767473228213790","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2022,"",5,"Oui","Oui","",NA,"",NA
"6","1788410896396740","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2022,"oui",4,"","Oui","",38000,"Non",38000
"6","1767833422188670","Formation initiale (hors apprentissage)","Matériaux (MAT)",2022,"non",4,"","Oui","",36000,"Oui",40000
"6","1789246007837330","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2020,"",4,"non","Oui","",NA,"",NA
"6","1882337736145760","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2020,"non",3,"","Oui","",43000,"Oui",45000
